,Unnamed: 0,Unnamed: 0.1,id,question,desired_answer,student_answer,score_me,score_other,score_avg,t5_score_sowe,t5_score_mowe,t5_small_score_sowe,t5_small_score_mowe,t5_base_score_mowe
454,454,454,3.2,What is the scope of global variables?,File scope.,They have file scope when placed outside a function.,5.0,5.0,5.0,0.6333611607551575,0.6333611607551575,0.6674878597259521,0.6674878597259521,0.557526171207428
455,455,455,3.2,What is the scope of global variables?,File scope.,File scope.,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
456,456,456,3.2,What is the scope of global variables?,File scope.,They can be used throughout the program,4.0,5.0,4.5,0.4338571131229401,0.4338571727275848,0.3977611064910889,0.3977611362934113,0.2520720660686493
457,457,457,3.2,What is the scope of global variables?,File scope.,Global variable can b accessed by any class wit an object in the variables class,1.0,5.0,3.0,0.4566408395767212,0.4566408097743988,0.4178421199321747,0.41784214973449707,0.33930304646492004
458,458,458,3.2,What is the scope of global variables?,File scope.,The scope of global variables is at the file level.,5.0,5.0,5.0,0.6959167718887329,0.6959167718887329,0.7808889150619507,0.7808888554573059,0.6582257747650146
459,459,459,3.2,What is the scope of global variables?,File scope.,Global variables all have file scope.,5.0,5.0,5.0,0.7917687892913818,0.7917686700820923,0.7960739135742188,0.7960739731788635,0.7815991044044495
460,460,460,3.2,What is the scope of global variables?,File scope.,it is accessible by all functions within a program,4.0,5.0,4.5,0.4548101723194122,0.4548101723194122,0.4336403608322144,0.4336403608322144,0.23402094841003418
461,461,461,3.2,What is the scope of global variables?,File scope.,"variables accessible anywhere in the program, as long as they are public.",4.0,5.0,4.5,0.5570584535598755,0.5570584535598755,0.5878074169158936,0.5878075361251831,0.4780358672142029
462,462,462,3.2,What is the scope of global variables?,File scope.,They can be referenced by any function following their declaration or definition inside the source file.,5.0,5.0,5.0,0.5291403532028198,0.5291402935981749,0.6086275577545166,0.6086275577545166,0.41788971424102783
463,463,463,3.2,What is the scope of global variables?,File scope.,"globally, anywhere in the program.",4.0,5.0,4.5,0.5113040804862976,0.5113040804862976,0.5687018036842346,0.5687018036842346,0.5102129578590393
464,464,464,3.2,What is the scope of global variables?,File scope.,Global variables have a file scope,5.0,5.0,5.0,0.4986160397529602,0.4986160695552826,0.5763702392578125,0.5763701796531677,0.4441698491573334
465,465,465,3.2,What is the scope of global variables?,File scope.,The entire program.,4.0,5.0,4.5,0.5664536356925964,0.5664536356925964,0.6753124594688416,0.6753125786781311,0.5680161714553833
466,466,466,3.2,What is the scope of global variables?,File scope.,throughout the execution of the program,4.0,5.0,4.5,0.4246852099895477,0.4246852099895477,0.3682636022567749,0.3682636022567749,0.23081491887569427
467,467,467,3.2,What is the scope of global variables?,File scope.,"If a variable is declared global, any function or class can use that variable.",4.0,5.0,4.5,0.5075339674949646,0.5075339674949646,0.6113457679748535,0.6113457679748535,0.42658495903015137
468,468,468,3.2,What is the scope of global variables?,File scope.,The entire program or file.,5.0,5.0,5.0,0.6577216386795044,0.6577215790748596,0.7583694458007812,0.7583695650100708,0.6062779426574707
469,469,469,3.2,What is the scope of global variables?,File scope.,throught the programm,4.0,5.0,4.5,0.32516950368881226,0.32516953349113464,0.4575005769729614,0.4575006067752838,0.2696855068206787
470,470,470,3.2,What is the scope of global variables?,File scope.,the whole code,4.0,5.0,4.5,0.4276934564113617,0.4276934564113617,0.44453802704811096,0.44453805685043335,0.2711736857891083
471,471,471,3.2,What is the scope of global variables?,File scope.,File scope,5.0,5.0,5.0,0.5444750189781189,0.5444750189781189,0.6828253269195557,0.6828253269195557,0.3151870369911194
472,472,472,3.2,What is the scope of global variables?,File scope.,can be referenced by any function that follows their declarations or definitions in the source file,5.0,5.0,5.0,0.4430976808071137,0.4430976212024689,0.4430755376815796,0.4430755376815796,0.2563014328479767
473,473,473,3.2,What is the scope of global variables?,File scope.,global variables have program scope (accessible anywhere in program),4.0,5.0,4.5,0.5459638833999634,0.5459638833999634,0.5424087643623352,0.5424087643623352,0.4522627294063568
474,474,474,3.2,What is the scope of global variables?,File scope.,variables that exist throught the entire script. their values can be changed anytime in the code and fucntions.,4.0,5.0,4.5,0.4693413078784943,0.4693413078784943,0.5667612552642822,0.5667612552642822,0.38363686203956604
475,475,475,3.3,How does the compiler handle inline functions?,It makes a copy of the function code in every place where a function call is made.,It expands the function's definition in that place.  Once the functions is called you can use it as many times as you need.  The compiler just expands on the function.,4.0,5.0,4.5,0.734859049320221,0.7348589301109314,0.6971099376678467,0.6971099376678467,0.7051365375518799
